Student_ID,Age,Gender,Branch,Graduation_Year,CGPA,LeetCode_Problems,DSA_Level,GitHub_Repositories,Open_Source_Contribution,Total_Projects,Major_Project_Level,AI_ML_Projects,Deployment_Experience,Internship_Count,Internship_Domain,Python_Level,SQL_Level,PowerBI_Level,MachineLearning_Level,Statistics_Level,DeepLearning_Level,LinkedIn_Profile,GitHub_Profile,Portfolio_Website,Industry_Certifications,Communication_Level,Target_Role,Preferred_Domain,Placement_Score,Placement_Status
4453,21,Male,ECE,2025,7.31,368,Advanced,6,Yes,1,Basic,0,No,1,Data Science,Intermediate,Intermediate,None,Beginner,None,Advanced,Yes,Yes,No,5,Average,Data Scientist,Data Science,46.04,Not Placed
4454,21,Female,CSE,2025,7.92,92,Beginner,4,Yes,3,Intermediate,0,No,0,None,Beginner,None,None,Intermediate,None,Intermediate,No,Yes,Yes,3,Average,Data Scientist,Data Science,34.72,Not Placed
4455,23,Male,CSE,2026,8.52,76,Beginner,6,No,3,Intermediate,3,No,0,None,Intermediate,Intermediate,None,Beginner,Beginner,Intermediate,No,Yes,No,4,Good,Data Scientist,Data Science,39.08,Not Placed
4456,24,Female,CSE,2028,6.03,260,Intermediate,2,No,2,Intermediate,2,No,1,Cybersecurity,Advanced,Intermediate,Intermediate,Intermediate,Beginner,Beginner,No,Yes,Yes,0,Good,Data Engineer,Data Engineering,44.46,Placed
4457,23,Female,AI/ML,2028,7.51,257,Intermediate,3,Yes,4,Intermediate,1,Yes,1,Cybersecurity,Beginner,Intermediate,Intermediate,Beginner,None,Intermediate,Yes,Yes,Yes,3,Good,AI Engineer,AI/ML,49.88,Placed
4458,23,Male,ECE,2026,9.11,212,Intermediate,6,No,4,Intermediate,1,Yes,0,None,Beginner,Beginner,Beginner,Intermediate,None,Intermediate,Yes,Yes,No,5,Good,Data Analyst,Data Analytics,47.4,Not Placed
4459,21,Female,Data Science,2026,7.26,48,Beginner,7,No,2,Intermediate,1,No,0,None,Intermediate,Intermediate,None,Beginner,Intermediate,Beginner,No,Yes,Yes,0,Average,Data Scientist,Data Science,32.14,Not Placed
4460,23,Male,AI/ML,2027,8.43,6,Beginner,7,No,2,Intermediate,2,Yes,0,None,Intermediate,Intermediate,Beginner,Advanced,Beginner,Intermediate,No,Yes,No,0,Poor,Data Analyst,Data Analytics,36.65,Not Placed
4461,21,Male,IT,2026,7.99,117,Intermediate,5,Yes,2,Intermediate,0,No,0,None,Beginner,None,Beginner,Beginner,Advanced,Beginner,Yes,Yes,No,0,Poor,Data Engineer,Data Engineering,34.03,Not Placed
4462,20,Male,IT,2026,8.46,176,Intermediate,6,No,1,Basic,0,No,0,None,Beginner,Beginner,Advanced,Beginner,Intermediate,Intermediate,Yes,Yes,No,5,Good,Machine Learning Engineer,AI/ML,40.66,Not Placed
4463,24,Male,CSE,2026,6.69,92,Beginner,3,Yes,2,Intermediate,2,No,1,Web Development,None,Advanced,Intermediate,Intermediate,Advanced,Advanced,Yes,Yes,No,0,Excellent,Machine Learning Engineer,AI/ML,43.46,Not Placed
4464,23,Female,IT,2027,6.69,254,Intermediate,10,Yes,4,Intermediate,2,No,1,Cybersecurity,None,None,Intermediate,None,Intermediate,Advanced,Yes,Yes,No,0,Excellent,Data Analyst,Data Analytics,43.29,Not Placed
4465,21,Female,AI/ML,2025,7.52,78,Beginner,4,No,5,Advanced,2,No,0,None,Beginner,Beginner,Intermediate,Intermediate,Beginner,None,No,Yes,Yes,0,Excellent,Data Analyst,Data Analytics,40.51,Not Placed
4466,22,Female,CSE,2027,5.97,28,Beginner,6,Yes,6,Advanced,5,No,0,None,Beginner,Intermediate,Intermediate,None,Intermediate,Intermediate,Yes,Yes,Yes,2,Excellent,Data Scientist,Data Science,41.36,Placed
4467,23,Female,CSE,2025,7.23,92,Beginner,7,Yes,1,Basic,1,No,1,AI/ML,Intermediate,None,Beginner,Advanced,Beginner,Intermediate,Yes,Yes,No,6,Average,AI Engineer,AI/ML,37.64,Not Placed
4468,20,Male,AI/ML,2026,7.75,165,Intermediate,4,No,2,Intermediate,1,No,0,None,Intermediate,Advanced,Intermediate,Beginner,Beginner,Advanced,No,Yes,No,1,Average,Data Engineer,Data Engineering,41.18,Placed
4469,20,Male,AI/ML,2027,9.28,55,Beginner,9,No,1,Basic,1,No,1,Data Analytics,Beginner,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Yes,Yes,No,2,Average,Data Scientist,Data Science,36.38,Not Placed
4470,22,Male,CSE,2027,7.9,154,Intermediate,7,No,2,Intermediate,0,Yes,0,None,Beginner,Beginner,Intermediate,Beginner,None,Beginner,Yes,Yes,No,1,Average,Data Analyst,Data Analytics,36.41,Placed
4471,21,Male,CSE,2025,8.13,116,Intermediate,8,No,1,Basic,1,No,0,None,Advanced,None,None,Intermediate,Advanced,Intermediate,Yes,Yes,Yes,2,Poor,Data Scientist,Data Science,36.5,Placed
4472,23,Male,IT,2027,8.66,363,Advanced,3,No,6,Advanced,3,No,2,Other,Intermediate,None,Advanced,None,Beginner,Beginner,Yes,Yes,Yes,2,Good,Data Scientist,Data Science,58.16,Placed
4473,21,Female,ECE,2027,6.54,233,Intermediate,4,Yes,5,Advanced,5,No,1,Cybersecurity,None,Beginner,None,Advanced,Intermediate,None,Yes,Yes,Yes,0,Good,Data Analyst,Data Analytics,45.78,Not Placed
4474,20,Male,IT,2028,7.33,539,Advanced,5,No,2,Intermediate,2,No,3,Other,None,Intermediate,None,Beginner,Advanced,Advanced,Yes,Yes,No,8,Average,Data Analyst,Data Analytics,57.64,Placed
4475,21,Male,CSE,2025,9.93,45,Beginner,6,No,2,Intermediate,2,Yes,0,None,Beginner,None,Intermediate,Intermediate,Beginner,Intermediate,Yes,Yes,Yes,7,Average,Machine Learning Engineer,AI/ML,42.14,Placed
4476,20,Male,CSE,2027,7.42,289,Intermediate,6,No,1,Basic,0,Yes,0,None,Advanced,Intermediate,None,None,Intermediate,Intermediate,Yes,Yes,No,2,Average,AI Engineer,AI/ML,39.08,Not Placed
4477,21,Female,CSE,2027,8.62,19,Beginner,10,No,4,Intermediate,1,Yes,0,None,Intermediate,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Yes,Yes,Yes,4,Average,Software Developer,Software Development,43.02,Placed
4478,22,Female,CSE,2026,8.46,247,Intermediate,7,No,4,Intermediate,3,No,2,Cloud,None,Beginner,None,None,Beginner,Intermediate,Yes,Yes,No,4,Good,Data Analyst,Data Analytics,45.82,Not Placed
4479,24,Female,Data Science,2028,6.02,26,Beginner,3,No,7,Advanced,6,Yes,1,Data Science,Beginner,Beginner,None,None,Beginner,Intermediate,No,Yes,No,5,Good,Software Developer,Software Development,40.63,Placed
4480,22,Male,Data Science,2028,7.81,206,Intermediate,3,No,5,Advanced,5,Yes,0,None,Intermediate,Beginner,None,Intermediate,None,Beginner,Yes,Yes,Yes,2,Good,Data Engineer,Data Engineering,46.91,Not Placed
4481,22,Female,IT,2026,7.65,155,Intermediate,9,Yes,6,Advanced,0,Yes,1,Cloud,Beginner,Beginner,None,Beginner,Beginner,Intermediate,Yes,Yes,Yes,6,Excellent,AI Engineer,AI/ML,54.32,Not Placed
4482,24,Male,Data Science,2026,7.83,168,Intermediate,7,No,2,Intermediate,2,Yes,1,Cloud,Intermediate,Advanced,Beginner,Intermediate,Beginner,None,Yes,Yes,No,1,Average,Data Analyst,Data Analytics,44.08,Not Placed
4483,24,Female,CSE,2026,6.75,16,Beginner,6,Yes,4,Intermediate,2,Yes,1,Web Development,Advanced,Intermediate,None,Intermediate,Intermediate,None,Yes,Yes,Yes,7,Average,Data Scientist,Data Science,44.64,Not Placed
4484,23,Male,AI/ML,2026,6.38,196,Intermediate,5,No,0,Basic,0,No,1,Data Science,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,Yes,Yes,No,1,Poor,Data Engineer,Data Engineering,35.4,Placed
4485,23,Male,Data Science,2028,7.02,28,Beginner,9,No,2,Intermediate,1,Yes,1,Cybersecurity,Intermediate,Intermediate,None,Beginner,Beginner,Beginner,Yes,Yes,No,0,Good,Data Analyst,Data Analytics,36.36,Not Placed
4486,22,Male,AI/ML,2027,7.4,364,Advanced,9,No,2,Intermediate,1,Yes,0,None,Advanced,Intermediate,Intermediate,Beginner,Intermediate,Beginner,No,Yes,No,0,Poor,AI Engineer,AI/ML,45.26,Not Placed
4487,22,Female,CSE,2027,8.68,74,Beginner,5,No,1,Basic,0,No,1,Cloud,Intermediate,None,None,Advanced,Intermediate,Intermediate,Yes,Yes,Yes,4,Excellent,Machine Learning Engineer,AI/ML,42.97,Not Placed
4488,20,Male,AI/ML,2026,9.32,98,Beginner,7,No,2,Intermediate,0,No,2,AI/ML,Intermediate,Intermediate,Intermediate,Beginner,None,Intermediate,Yes,Yes,Yes,1,Good,Machine Learning Engineer,AI/ML,46.11,Not Placed
4489,20,Female,CSE,2025,8.9,286,Intermediate,4,No,2,Intermediate,0,Yes,0,None,Intermediate,Intermediate,Intermediate,Beginner,None,Intermediate,Yes,Yes,No,0,Average,Software Developer,Software Development,43.59,Not Placed
4490,23,Male,CSE,2026,8.36,136,Intermediate,3,No,4,Intermediate,4,Yes,1,Data Analytics,Intermediate,Beginner,None,Intermediate,Intermediate,Beginner,Yes,Yes,No,0,Good,Data Scientist,Data Science,46.96,Placed
4491,23,Male,IT,2027,6.5,138,Intermediate,6,No,4,Intermediate,2,Yes,0,None,Intermediate,None,None,None,Intermediate,Advanced,Yes,Yes,No,6,Poor,Data Analyst,Data Analytics,37.07,Not Placed
4492,20,Male,IT,2025,7.09,182,Intermediate,10,No,2,Intermediate,0,Yes,0,None,Beginner,Intermediate,Advanced,Intermediate,None,Intermediate,Yes,Yes,Yes,1,Good,Software Developer,Software Development,42.71,Not Placed
4493,20,Male,CSE,2026,7.71,59,Beginner,5,Yes,3,Intermediate,0,No,3,Web Development,Intermediate,Beginner,None,Beginner,Intermediate,Intermediate,Yes,Yes,Yes,2,Good,Data Scientist,Data Science,47.5,Placed
4494,21,Male,CSE,2025,6.87,74,Beginner,9,No,2,Intermediate,2,No,1,Cybersecurity,Intermediate,Intermediate,Beginner,Beginner,None,Beginner,Yes,Yes,No,7,Average,Software Developer,Software Development,36.05,Not Placed
4495,21,Male,IT,2026,8.08,141,Intermediate,4,No,2,Intermediate,0,No,3,Web Development,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Intermediate,No,Yes,No,3,Good,Machine Learning Engineer,AI/ML,51.47,Not Placed
4496,20,Female,CSE,2028,8.22,380,Advanced,5,No,2,Intermediate,0,No,2,Data Science,Beginner,Intermediate,None,Intermediate,None,None,Yes,Yes,No,8,Poor,Software Developer,Software Development,49.04,Not Placed
4497,21,Male,AI/ML,2027,8.04,218,Intermediate,6,No,2,Intermediate,2,Yes,3,Data Analytics,Beginner,Intermediate,Beginner,Beginner,Beginner,Advanced,Yes,Yes,Yes,1,Good,AI Engineer,AI/ML,53.05,Not Placed
4498,24,Female,CSE,2026,8.53,228,Intermediate,6,Yes,5,Advanced,3,No,2,Web Development,Advanced,None,None,Intermediate,Beginner,Intermediate,Yes,Yes,No,5,Average,Machine Learning Engineer,AI/ML,54.98,Placed
4499,23,Female,CSE,2025,6.6,304,Advanced,8,No,1,Basic,1,No,2,Web Development,Advanced,Beginner,Intermediate,None,Intermediate,Beginner,Yes,Yes,Yes,1,Average,Data Scientist,Data Science,44.56,Not Placed
4500,23,Female,IT,2027,8.43,254,Intermediate,9,Yes,1,Basic,1,No,1,Other,Intermediate,Intermediate,None,Beginner,Beginner,Beginner,Yes,Yes,No,2,Good,Data Scientist,Data Science,43.07,Not Placed
4501,20,Male,IT,2026,6.8,211,Intermediate,1,No,4,Intermediate,2,No,1,Other,Advanced,Intermediate,None,None,Beginner,Beginner,Yes,Yes,No,1,Good,Data Analyst,Data Analytics,42.16,Placed
4502,22,Male,CSE,2026,6.56,116,Intermediate,7,No,1,Basic,1,No,2,AI/ML,Intermediate,Beginner,Beginner,Intermediate,Advanced,Beginner,Yes,Yes,No,1,Average,AI Engineer,AI/ML,39.36,Not Placed
4503,20,Male,AI/ML,2026,8.03,54,Beginner,6,Yes,2,Intermediate,1,No,3,Web Development,Intermediate,Beginner,None,Beginner,Beginner,Beginner,Yes,Yes,No,2,Poor,Software Developer,Software Development,40.07,Not Placed
4504,21,Female,CSE,2026,8.72,61,Beginner,7,No,2,Intermediate,2,No,2,Web Development,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,Yes,Yes,No,1,Good,Machine Learning Engineer,AI/ML,45.86,Not Placed
4505,22,Female,CSE,2028,7.99,271,Intermediate,11,No,4,Intermediate,2,No,1,Data Analytics,Advanced,Intermediate,Intermediate,Intermediate,Beginner,Advanced,Yes,Yes,Yes,6,Average,Data Analyst,Data Analytics,53.54,Placed
4506,21,Male,ECE,2027,7.52,193,Intermediate,7,No,2,Intermediate,0,Yes,2,Data Science,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,Beginner,No,Yes,No,2,Average,AI Engineer,AI/ML,47.94,Not Placed
4507,24,Male,Data Science,2028,7.81,5,Beginner,1,No,4,Intermediate,0,No,1,Data Analytics,Beginner,Advanced,Intermediate,Advanced,None,Beginner,Yes,Yes,Yes,2,Good,Machine Learning Engineer,AI/ML,42.9,Not Placed
4508,21,Female,AI/ML,2027,7.64,134,Intermediate,7,Yes,1,Basic,0,No,1,Data Analytics,Intermediate,Intermediate,Beginner,Beginner,Beginner,Beginner,Yes,Yes,No,4,Excellent,Machine Learning Engineer,AI/ML,43.49,Placed
4509,24,Male,IT,2026,6.37,12,Beginner,8,No,1,Basic,0,Yes,2,Web Development,Beginner,Beginner,Beginner,Beginner,Intermediate,Intermediate,Yes,Yes,No,5,Good,Data Engineer,Data Engineering,37.42,Not Placed
4510,24,Female,IT,2027,6.26,115,Intermediate,4,No,1,Basic,0,No,2,Web Development,Intermediate,Beginner,Beginner,Beginner,Intermediate,Beginner,No,Yes,No,4,Average,AI Engineer,AI/ML,37.74,Not Placed
4511,21,Male,IT,2025,7.42,259,Intermediate,3,No,4,Intermediate,1,No,2,Data Analytics,Intermediate,Advanced,Intermediate,Beginner,Advanced,Beginner,Yes,Yes,No,3,Average,Data Engineer,Data Engineering,50.92,Placed
4512,21,Female,CSE,2027,7.58,192,Intermediate,2,No,4,Intermediate,2,Yes,2,Cybersecurity,Intermediate,Beginner,None,None,None,Beginner,Yes,Yes,No,0,Good,Data Engineer,Data Engineering,44.24,Not Placed
4513,24,Male,CSE,2025,7.51,99,Beginner,4,No,4,Intermediate,4,No,1,Data Science,Intermediate,Advanced,None,None,Intermediate,Intermediate,No,Yes,Yes,0,Average,Data Analyst,Data Analytics,39.1,Placed
4514,22,Male,Data Science,2025,8.18,149,Intermediate,4,No,3,Intermediate,1,No,1,Other,Intermediate,Beginner,Intermediate,None,Intermediate,Intermediate,Yes,Yes,No,1,Good,Data Analyst,Data Analytics,43.9,Not Placed
4515,24,Female,AI/ML,2028,7.28,75,Beginner,7,No,4,Intermediate,0,Yes,0,None,Intermediate,None,Intermediate,Intermediate,Beginner,None,Yes,Yes,Yes,7,Excellent,Machine Learning Engineer,AI/ML,42.78,Placed
4516,23,Female,ECE,2027,8.06,41,Beginner,7,Yes,4,Intermediate,4,No,1,Cloud,Beginner,Beginner,Beginner,Intermediate,Intermediate,Advanced,Yes,Yes,No,2,Average,Software Developer,Software Development,41.74,Not Placed
4517,24,Male,Data Science,2026,7.36,70,Beginner,6,Yes,4,Intermediate,3,Yes,3,AI/ML,Intermediate,Advanced,None,None,Intermediate,Beginner,Yes,Yes,No,2,Good,Data Scientist,Data Science,48.87,Not Placed
4518,22,Male,ECE,2027,9.32,242,Intermediate,8,No,4,Intermediate,0,Yes,2,Cloud,Advanced,Intermediate,Beginner,Beginner,Advanced,Intermediate,Yes,Yes,Yes,2,Good,Data Engineer,Data Engineering,59.47,Not Placed
4519,23,Female,CSE,2028,7.58,293,Intermediate,5,No,4,Intermediate,4,No,1,AI/ML,None,Intermediate,None,None,None,Beginner,Yes,Yes,No,2,Good,Machine Learning Engineer,AI/ML,39.96,Not Placed
4520,20,Female,IT,2025,9.84,250,Intermediate,6,No,0,Basic,0,No,1,AI/ML,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Intermediate,Yes,Yes,No,3,Good,Software Developer,Software Development,46.63,Placed
4521,20,Female,AI/ML,2025,7.85,231,Intermediate,7,No,1,Basic,0,Yes,0,None,Beginner,Intermediate,None,Advanced,None,Intermediate,No,Yes,No,2,Good,Data Scientist,Data Science,40.56,Not Placed
4522,22,Female,ECE,2028,7.29,50,Beginner,5,No,2,Intermediate,1,No,0,None,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,Intermediate,No,Yes,No,1,Average,Software Developer,Software Development,34.63,Not Placed
4523,24,Male,CSE,2028,6.6,106,Intermediate,6,No,1,Basic,0,No,1,Data Science,None,Beginner,None,Beginner,Intermediate,Advanced,Yes,Yes,No,0,Average,Data Scientist,Data Science,31.49,Not Placed
4524,21,Male,AI/ML,2027,6.06,115,Intermediate,6,No,2,Intermediate,0,No,0,None,Beginner,Beginner,Beginner,Advanced,Intermediate,Intermediate,Yes,Yes,Yes,3,Average,Data Scientist,Data Science,37.34,Not Placed
4525,22,Female,IT,2025,6.51,88,Beginner,5,No,6,Advanced,5,No,1,Data Science,Advanced,Intermediate,None,Advanced,Intermediate,Beginner,Yes,Yes,Yes,1,Average,Software Developer,Software Development,45.24,Placed
4526,23,Female,AI/ML,2028,6.62,55,Beginner,4,Yes,2,Intermediate,1,No,1,AI/ML,Beginner,Beginner,None,Beginner,Beginner,None,Yes,Yes,No,3,Average,Data Engineer,Data Engineering,31.26,Not Placed
4527,23,Male,AI/ML,2027,7.89,155,Intermediate,6,No,5,Advanced,0,No,0,None,Advanced,Beginner,Advanced,Beginner,Beginner,Intermediate,Yes,Yes,Yes,3,Good,Software Developer,Software Development,49.21,Not Placed
4528,20,Male,ECE,2027,6.97,150,Intermediate,8,No,1,Basic,0,No,1,Cybersecurity,Intermediate,None,Intermediate,Advanced,Intermediate,Intermediate,Yes,Yes,No,2,Excellent,Machine Learning Engineer,AI/ML,43.29,Not Placed
4529,23,Female,AI/ML,2026,7.69,104,Intermediate,7,No,3,Intermediate,1,Yes,1,AI/ML,Intermediate,None,Intermediate,Intermediate,Beginner,Beginner,No,Yes,Yes,3,Good,Data Scientist,Data Science,46.04,Placed
4530,22,Male,Data Science,2025,8.78,340,Advanced,10,No,2,Intermediate,1,No,2,Data Analytics,Beginner,Beginner,Beginner,Beginner,Beginner,Advanced,No,Yes,No,1,Average,Data Scientist,Data Science,50.16,Placed
4531,23,Male,CSE,2027,7.41,92,Beginner,4,Yes,5,Advanced,2,Yes,1,AI/ML,Advanced,Beginner,Intermediate,Beginner,None,Intermediate,Yes,Yes,No,1,Poor,Machine Learning Engineer,AI/ML,43.0,Placed
4532,22,Male,IT,2028,9.58,121,Intermediate,10,No,1,Basic,1,Yes,0,None,Beginner,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,Yes,Yes,No,0,Good,AI Engineer,AI/ML,42.68,Placed
4533,21,Female,Data Science,2025,6.32,35,Beginner,4,Yes,5,Advanced,4,Yes,1,Data Science,Advanced,Beginner,Beginner,Intermediate,Intermediate,Intermediate,No,Yes,Yes,0,Average,Software Developer,Software Development,45.16,Placed
4534,20,Female,AI/ML,2028,7.35,213,Intermediate,8,No,1,Basic,0,No,3,Data Analytics,Intermediate,Intermediate,Intermediate,None,Intermediate,Intermediate,Yes,Yes,No,3,Good,Data Engineer,Data Engineering,47.4,Placed
4535,23,Male,CSE,2028,6.96,286,Intermediate,5,No,3,Intermediate,2,Yes,2,AI/ML,Intermediate,Intermediate,None,Intermediate,Intermediate,Beginner,Yes,Yes,No,1,Average,Data Analyst,Data Analytics,48.11,Placed
4536,22,Female,Data Science,2027,8.44,31,Beginner,5,No,4,Intermediate,0,No,1,Data Analytics,Beginner,Beginner,None,Beginner,None,Intermediate,Yes,Yes,Yes,0,Good,AI Engineer,AI/ML,37.54,Not Placed
4537,24,Female,CSE,2027,5.26,182,Intermediate,6,No,3,Intermediate,1,Yes,1,Web Development,Intermediate,None,None,Beginner,Intermediate,None,Yes,Yes,No,3,Good,Data Scientist,Data Science,38.25,Not Placed
4538,20,Male,CSE,2026,6.06,99,Beginner,5,No,6,Advanced,1,No,0,None,Beginner,Beginner,Intermediate,Intermediate,Advanced,Beginner,Yes,Yes,Yes,0,Average,AI Engineer,AI/ML,37.9,Not Placed
4539,21,Female,Data Science,2028,7.39,222,Intermediate,8,No,2,Intermediate,2,No,0,None,Intermediate,Intermediate,Intermediate,Advanced,Intermediate,Advanced,Yes,Yes,No,3,Good,Data Analyst,Data Analytics,47.11,Not Placed
4540,22,Male,CSE,2027,9.05,158,Intermediate,15,No,5,Advanced,4,No,1,AI/ML,Beginner,None,Beginner,Intermediate,Beginner,Intermediate,Yes,Yes,No,3,Good,Data Analyst,Data Analytics,49.27,Placed
4541,21,Male,CSE,2026,7.73,158,Intermediate,2,Yes,3,Intermediate,2,Yes,1,AI/ML,None,Advanced,None,Beginner,Beginner,None,Yes,Yes,Yes,4,Poor,Data Engineer,Data Engineering,41.43,Not Placed
4542,21,Male,Data Science,2025,6.15,150,Intermediate,7,No,5,Advanced,3,Yes,2,Data Science,Intermediate,None,None,Intermediate,Beginner,Beginner,Yes,Yes,No,4,Poor,Data Analyst,Data Analytics,44.55,Not Placed
4543,23,Male,CSE,2026,6.3,397,Advanced,6,No,6,Advanced,5,Yes,3,Data Analytics,Beginner,Intermediate,Intermediate,Beginner,Intermediate,Beginner,Yes,Yes,No,2,Average,Data Analyst,Data Analytics,58.56,Placed
4544,23,Male,AI/ML,2026,9.17,42,Beginner,8,No,2,Intermediate,1,No,1,Other,Intermediate,Intermediate,None,Intermediate,Beginner,None,Yes,Yes,No,2,Good,Data Engineer,Data Engineering,40.37,Placed
4545,22,Female,CSE,2028,6.88,13,Beginner,6,No,1,Basic,0,No,1,Data Analytics,Intermediate,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Yes,Yes,No,1,Good,Data Analyst,Data Analytics,33.96,Not Placed
4546,24,Female,Data Science,2025,6.56,215,Intermediate,7,Yes,3,Intermediate,2,No,0,None,Intermediate,None,None,Beginner,Beginner,Intermediate,Yes,Yes,No,0,Good,Data Scientist,Data Science,37.34,Not Placed
4547,22,Female,Data Science,2028,8.98,51,Beginner,8,Yes,3,Intermediate,3,No,0,None,Intermediate,Beginner,None,Intermediate,Intermediate,Advanced,No,Yes,Yes,0,Good,Data Analyst,Data Analytics,42.42,Not Placed
4548,24,Male,IT,2028,8.51,226,Intermediate,8,No,2,Intermediate,0,Yes,0,None,None,Beginner,Advanced,Beginner,Beginner,Intermediate,Yes,Yes,No,4,Average,AI Engineer,AI/ML,41.51,Not Placed
4549,21,Male,CSE,2026,8.77,208,Intermediate,7,No,3,Intermediate,3,No,0,None,Intermediate,Intermediate,Beginner,Intermediate,None,Beginner,Yes,Yes,Yes,0,Average,Data Analyst,Data Analytics,41.86,Not Placed
4550,20,Male,CSE,2026,6.55,69,Beginner,8,No,1,Basic,0,No,1,AI/ML,Beginner,Beginner,Advanced,Intermediate,Beginner,Beginner,Yes,Yes,No,3,Excellent,Software Developer,Software Development,35.74,Not Placed
4551,22,Male,CSE,2027,5.97,618,Advanced,7,No,0,Basic,0,Yes,0,None,Advanced,None,Beginner,None,Beginner,Intermediate,Yes,Yes,No,1,Good,AI Engineer,AI/ML,42.01,Placed
4552,22,Male,AI/ML,2026,7.63,323,Advanced,8,Yes,2,Intermediate,1,Yes,2,Other,Beginner,Beginner,Beginner,Intermediate,Advanced,Intermediate,Yes,Yes,No,3,Average,Data Scientist,Data Science,54.6,Placed
4553,24,Female,ECE,2027,7.84,124,Intermediate,7,No,5,Advanced,2,No,1,AI/ML,Beginner,Advanced,Beginner,Intermediate,Intermediate,Intermediate,Yes,Yes,No,0,Good,Data Analyst,Data Analytics,49.44,Not Placed
4554,21,Female,CSE,2028,7.86,153,Intermediate,6,Yes,2,Intermediate,0,No,1,Data Science,Intermediate,Beginner,None,Intermediate,Beginner,Advanced,Yes,Yes,No,3,Excellent,Software Developer,Software Development,48.22,Not Placed
4555,21,Male,CSE,2026,8.98,276,Intermediate,9,Yes,3,Intermediate,0,Yes,1,Cybersecurity,Intermediate,Beginner,None,Intermediate,Beginner,None,Yes,Yes,No,0,Excellent,Machine Learning Engineer,AI/ML,50.8,Not Placed
4556,24,Male,CSE,2025,5.77,45,Beginner,7,No,2,Intermediate,0,No,0,None,Advanced,Intermediate,Beginner,None,None,Intermediate,Yes,Yes,Yes,3,Good,Software Developer,Software Development,32.42,Not Placed
4557,21,Female,Data Science,2025,8.36,183,Intermediate,6,Yes,2,Intermediate,2,No,2,AI/ML,Intermediate,Beginner,None,None,Intermediate,Beginner,Yes,Yes,Yes,1,Good,Data Engineer,Data Engineering,46.67,Not Placed
4558,23,Male,Data Science,2028,6.4,122,Intermediate,6,No,4,Intermediate,1,Yes,2,Web Development,Beginner,Intermediate,Beginner,Beginner,None,Intermediate,Yes,Yes,Yes,1,Excellent,Data Scientist,Data Science,47.33,Not Placed
4559,20,Female,Data Science,2028,8.36,330,Advanced,12,Yes,4,Intermediate,0,No,1,Data Science,Intermediate,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Yes,Yes,No,3,Average,Machine Learning Engineer,AI/ML,54.17,Placed
4560,22,Female,IT,2026,7.03,23,Beginner,9,No,2,Intermediate,0,Yes,0,None,Intermediate,Beginner,Advanced,Intermediate,Beginner,Beginner,Yes,Yes,No,4,Good,AI Engineer,AI/ML,38.01,Placed
4561,20,Female,AI/ML,2027,6.69,160,Intermediate,6,Yes,4,Intermediate,2,Yes,1,Data Analytics,None,Beginner,Beginner,Intermediate,None,Intermediate,Yes,Yes,Yes,3,Average,Data Scientist,Data Science,42.78,Not Placed
4562,22,Male,CSE,2026,6.89,45,Beginner,6,No,2,Intermediate,1,No,0,None,Beginner,Beginner,Beginner,Beginner,Advanced,Beginner,Yes,Yes,No,6,Good,Data Scientist,Data Science,34.46,Not Placed
4563,23,Female,CSE,2027,6.05,185,Intermediate,7,No,3,Intermediate,3,Yes,1,AI/ML,Advanced,Intermediate,Beginner,Intermediate,Advanced,None,Yes,Yes,Yes,0,Average,Software Developer,Software Development,44.58,Placed
4564,21,Male,Data Science,2026,7.54,137,Intermediate,6,No,5,Advanced,3,Yes,1,Web Development,Beginner,Advanced,None,Beginner,Intermediate,Intermediate,Yes,Yes,Yes,2,Average,Machine Learning Engineer,AI/ML,48.74,Not Placed
4565,24,Female,Data Science,2025,6.73,148,Intermediate,6,No,3,Intermediate,1,Yes,3,Data Analytics,Intermediate,None,None,Intermediate,Advanced,Intermediate,Yes,Yes,No,7,Excellent,Data Engineer,Data Engineering,55.18,Placed
4566,23,Male,AI/ML,2025,8.29,235,Intermediate,8,No,4,Intermediate,1,No,1,Cloud,Advanced,Beginner,None,Advanced,Advanced,Beginner,Yes,Yes,No,2,Good,Data Scientist,Data Science,51.3,Not Placed
4567,20,Male,Data Science,2027,8.14,198,Intermediate,5,No,0,Basic,0,No,0,None,Intermediate,Beginner,Intermediate,Beginner,Beginner,None,Yes,Yes,No,8,Average,AI Engineer,AI/ML,36.55,Not Placed
4568,24,Male,Data Science,2026,9.19,76,Beginner,6,No,8,Advanced,3,Yes,2,Data Science,Intermediate,Beginner,Intermediate,None,None,Beginner,Yes,Yes,Yes,5,Poor,Software Developer,Software Development,49.82,Not Placed
